ticker,entry_date,exit_date,return,days_held,allocated,strategy
MA,2023-07-27,2023-08-25,0.004172265681494239,20,912.9298575948186,Strategy D (2x leveraged)
HON,2023-07-27,2023-08-25,-0.058360780916915246,20,547.757914556891,Strategy D (2x leveraged)
LIN,2023-07-27,2023-08-25,-0.021286288296820156,20,328.65474873413467,Strategy D (2x leveraged)
BAC,2023-07-31,2023-08-18,-0.08203174603174604,13,197.19284924048077,Strategy D (2x leveraged)
UNH,2023-08-02,2023-08-31,-0.02352640454986545,20,118.31570954428847,Strategy D (2x leveraged)
JPM,2023-08-03,2023-09-01,-0.06850790426938795,20,70.98942572657307,Strategy D (2x leveraged)
BRK-B,2023-08-07,2023-09-06,-0.0009180133909776724,20,42.593655435943845,Strategy D (2x leveraged)
UPS,2023-08-08,2023-09-07,-0.08258730158730158,20,25.556193261566307,Strategy D (2x leveraged)
HD,2023-08-22,2023-09-21,-0.043091089534469953,20,1970.5720556554581,Strategy D (2x leveraged)
NKE,2023-10-06,2023-11-06,0.10259974880451601,20,4359.514308641914,Strategy D (2x leveraged)
PEP,2023-10-10,2023-11-08,0.01656304031350322,20,2615.708585185148,Strategy D (2x leveraged)
NFLX,2023-10-20,2023-11-20,0.15133514387459723,20,1569.4251511110888,Strategy D (2x leveraged)
TSLA,2023-10-23,2023-10-31,-0.0813968253968254,5,941.6550906666533,Strategy D (2x leveraged)
GOOGL,2023-10-25,2023-11-24,0.11714993340744707,20,564.9930543999919,Strategy D (2x leveraged)
TXN,2023-10-25,2023-11-24,0.09282358291360877,20,338.9958326399951,Strategy D (2x leveraged)
HON,2023-10-26,2023-11-27,0.10042072724234204,20,203.39749958399707,Strategy D (2x leveraged)
LIN,2023-10-26,2023-11-27,0.12237888333632374,20,122.03849975039826,Strategy D (2x leveraged)
MA,2023-10-26,2023-11-27,0.11886202879356787,20,73.22309985023894,Strategy D (2x leveraged)
CMCSA,2023-10-26,2023-11-27,0.11241266438217894,20,43.93385991014337,Strategy D (2x leveraged)
BAC,2023-10-31,2023-11-30,0.1491188977637562,20,372.3632582131372,Strategy D (2x leveraged)
UPS,2023-11-01,2023-12-01,0.08106307057544032,20,223.41795492788233,Strategy D (2x leveraged)
JPM,2023-11-01,2023-12-01,0.10969767463736464,20,134.05077295672942,Strategy D (2x leveraged)
TMO,2023-11-03,2023-12-05,0.07683016903515673,20,80.43046377403765,Strategy D (2x leveraged)
UNH,2023-11-06,2023-12-06,0.02369034781306097,20,1970.9780309117298,Strategy D (2x leveraged)
NEE,2023-11-07,2023-12-07,0.043851432785774996,20,1182.5868185470379,Strategy D (2x leveraged)
HD,2023-11-21,2023-12-21,0.14980123862438277,20,2495.9388927621603,Strategy D (2x leveraged)
ACN,2023-12-19,2024-01-22,0.05462178616669533,20,3757.6195157776588,Strategy D (2x leveraged)
V,2024-01-26,2024-02-27,0.06382428659484642,20,4987.652123823784,Strategy D (2x leveraged)
ACN,2024-03-21,2024-04-12,-0.08211111111111111,14,5114.985459258313,Strategy D (2x leveraged)
V,2024-04-24,2024-05-23,0.0075947032114068325,20,4946.986603507562,Strategy D (2x leveraged)
TSLA,2024-04-24,2024-05-23,0.14109661495280845,20,2968.191962104537,Strategy D (2x leveraged)
TXN,2024-04-24,2024-05-23,0.1563848408517063,20,1780.9151772627222,Strategy D (2x leveraged)
BAC,2024-04-30,2024-05-30,0.038261825974489426,20,1068.5491063576335,Strategy D (2x leveraged)
JPM,2024-05-01,2024-05-31,0.029680802616664087,20,641.12946381458,Strategy D (2x leveraged)
LIN,2024-05-02,2024-06-03,0.03582641576379821,20,384.677678288748,Strategy D (2x leveraged)
UPS,2024-05-03,2024-06-04,-0.05764476136403987,20,230.80660697324876,Strategy D (2x leveraged)
UNH,2024-05-09,2024-06-10,-0.03795082865985554,20,138.48396418394924,Strategy D (2x leveraged)
HD,2024-05-21,2024-06-21,0.06508358000514143,20,83.09037851036953,Strategy D (2x leveraged)
COST,2024-06-06,2024-07-09,0.04131353717279206,20,5176.465497498322,Strategy D (2x leveraged)
ACN,2024-06-20,2024-07-22,0.07929525097690546,20,3159.1706516938198,Strategy D (2x leveraged)
NFLX,2024-07-19,2024-08-05,-0.0817936507936508,10,4087.0311090405726,Strategy D (2x leveraged)
CMCSA,2024-07-23,2024-08-21,0.03641047217621493,20,3816.089817983846,Strategy D (2x leveraged)
V,2024-07-24,2024-08-22,0.05258035426204518,20,2289.6538907903073,Strategy D (2x leveraged)
VZ,2024-07-25,2024-08-23,0.024730810484047537,20,1373.7923344741844,Strategy D (2x leveraged)
BAC,2024-07-30,2024-08-05,-0.08123809523809523,3,824.2754006845106,Strategy D (2x leveraged)
MA,2024-07-31,2024-08-29,0.016769919722392557,20,494.5652404107063,Strategy D (2x leveraged)
JPM,2024-08-02,2024-09-03,0.1429937484997435,20,296.73914424642373,Strategy D (2x leveraged)
LIN,2024-08-02,2024-09-03,0.04135639178301129,20,178.04348654785423,Strategy D (2x leveraged)
BRK-B,2024-08-05,2024-09-04,0.14695278742602608,20,1910.8463922911942,Strategy D (2x leveraged)
UNH,2024-08-09,2024-09-10,0.05590264347874533,20,1146.5078353747165,Strategy D (2x leveraged)
HD,2024-08-20,2024-09-19,0.06173511101684374,20,687.90470122483,Strategy D (2x leveraged)
NFLX,2024-10-18,2024-11-18,0.06236786565492063,20,5585.906052634389,Strategy D (2x leveraged)
RTX,2024-10-22,2024-11-20,-0.061109307140872725,20,3351.543631580633,Strategy D (2x leveraged)
TSLA,2024-10-24,2024-11-22,0.3297434016151069,20,2010.9261789483799,Strategy D (2x leveraged)
VZ,2024-10-25,2024-11-25,0.0430097337864054,20,1206.5557073690277,Strategy D (2x leveraged)
BAC,2024-10-29,2024-11-27,0.1439003137344498,20,723.9334244214167,Strategy D (2x leveraged)
JPM,2024-10-30,2024-11-29,0.10938432183721211,20,434.36005465285,Strategy D (2x leveraged)
GOOGL,2024-10-30,2024-11-29,-0.029330209696358106,20,260.61603279171,Strategy D (2x leveraged)
MA,2024-10-31,2024-12-02,0.06233554017493844,20,156.36961967502597,Strategy D (2x leveraged)
CMCSA,2024-10-31,2024-12-02,-0.03280148249926664,20,93.82177180501557,Strategy D (2x leveraged)
LIN,2024-10-31,2024-12-02,0.00722629856804574,20,56.29306308300934,Strategy D (2x leveraged)
TMO,2024-11-01,2024-11-18,-0.0817936507936508,10,33.775837849805605,Strategy D (2x leveraged)
UNH,2024-11-04,2024-12-04,0.09188135125538179,20,20.26550270988336,Strategy D (2x leveraged)
UPS,2024-11-06,2024-12-06,-0.04308597813253873,20,12.159301625930015,Strategy D (2x leveraged)
HD,2024-11-19,2024-12-19,-0.02520136169712264,20,2393.41569283538,Strategy D (2x leveraged)
WMT,2024-12-06,2025-01-08,-0.048041662588354746,20,5031.839163809341,Strategy D (2x leveraged)
COST,2024-12-19,2025-01-23,-0.010697782200284918,20,3952.3428415930707,Strategy D (2x leveraged)
NKE,2025-01-03,2025-02-05,0.031988963151434215,20,2371.405704955843,Strategy D (2x leveraged)
V,2025-01-31,2025-03-04,0.058341735110602734,20,4902.908536251744,Strategy D (2x leveraged)
BRK-B,2025-02-24,2025-03-25,0.04517181412529979,20,3920.650927618557,Strategy D (2x leveraged)
ACN,2025-03-20,2025-04-21,-0.050599266529508045,20,4427.971647509237,Strategy D (2x leveraged)
NKE,2025-04-03,2025-05-05,0.08948330586468495,20,4295.884525533993,Strategy D (2x leveraged)
TSLA,2025-04-23,2025-05-22,0.3223627738477658,20,4259.09852729312,Strategy D (2x leveraged)
NEE,2025-04-23,2025-05-22,0.025157262927841744,20,2555.4591163758723,Strategy D (2x leveraged)
TXN,2025-04-24,2025-05-23,0.10047842972336374,20,1533.2754698255235,Strategy D (2x leveraged)
CMCSA,2025-04-24,2025-05-23,0.018892428410117422,20,919.9652818953141,Strategy D (2x leveraged)
HON,2025-04-29,2025-05-29,0.0711735410226843,20,551.9791691371884,Strategy D (2x leveraged)
V,2025-04-30,2025-05-30,0.04478268858658217,20,331.18750148231305,Strategy D (2x leveraged)
BAC,2025-04-30,2025-05-30,0.10715651346431705,20,198.7125008893878,Strategy D (2x leveraged)
JPM,2025-05-01,2025-06-02,0.04421676956701876,20,119.22750053363268,Strategy D (2x leveraged)
MA,2025-05-01,2025-06-02,0.042172712272138854,20,71.53650032017961,Strategy D (2x leveraged)
LIN,2025-05-01,2025-06-02,0.022693763124785975,20,42.92190019210776,Strategy D (2x leveraged)
TMO,2025-05-02,2025-06-03,-0.0672890295335174,20,25.75314011526466,Strategy D (2x leveraged)
UPS,2025-05-07,2025-06-06,0.04864519199879135,20,1887.569673865846,Strategy D (2x leveraged)
COST,2025-06-05,2025-07-08,-0.0330880890153291,20,6052.846718887752,Strategy D (2x leveraged)
GOOGL,2025-07-24,2025-08-22,0.05340808267839283,20,6764.49221170033,Strategy D (2x leveraged)
TXN,2025-07-29,2025-08-27,0.07178927979840234,20,4058.695327020198,Strategy D (2x leveraged)
BAC,2025-07-31,2025-08-29,0.08692953631579121,20,2435.217196212119,Strategy D (2x leveraged)
MA,2025-07-31,2025-08-29,0.047318694395762945,20,1461.1303177272714,Strategy D (2x leveraged)
LIN,2025-08-01,2025-09-02,0.035054586446606556,20,876.6781906363627,Strategy D (2x leveraged)
TMO,2025-08-01,2025-09-02,0.060898849636265746,20,526.0069143818176,Strategy D (2x leveraged)
JPM,2025-08-05,2025-09-04,0.023755536354088756,20,315.6041486290906,Strategy D (2x leveraged)
WMT,2025-08-29,2025-09-30,0.056756502174369935,20,6450.5686920172775,Strategy D (2x leveraged)
NKE,2025-10-01,2025-10-08,-0.08131746031746032,4,7312.433941166886,Strategy D (2x leveraged)
NFLX,2025-10-22,2025-11-20,-0.01758421706154662,20,7074.58251843293,Strategy D (2x leveraged)
TSLA,2025-10-23,2025-11-14,-0.08219047619047619,15,4244.749511059758,Strategy D (2x leveraged)
TXN,2025-10-23,2025-10-31,-0.0813968253968254,5,2546.8497066358545,Strategy D (2x leveraged)
GOOGL,2025-10-30,2025-12-01,0.11919518127199932,20,1528.1098239815128,Strategy D (2x leveraged)
CMCSA,2025-10-30,2025-12-01,-0.011191848769313456,20,916.8658943889076,Strategy D (2x leveraged)
LIN,2025-10-31,2025-12-02,-0.03633505291422291,20,1485.9372269344885,Strategy D (2x leveraged)
JPM,2025-11-04,2025-12-04,0.009201802727011444,20,891.562336160693,Strategy D (2x leveraged)
MCD,2025-11-05,2025-12-05,0.01796150975600961,20,534.9374016964157,Strategy D (2x leveraged)
UPS,2025-11-05,2025-12-05,0.035559514630200934,20,320.9624410178494,Strategy D (2x leveraged)
